887, 52600.0, 187500.0, 0.0, 240100.0, 4273.78, 2.8, R-13-20.1, False, False, 1.78, 1526.35
907, 32000.0, 73000.0, 20000.0, 85000.0, 1513.0, 0.77, U-23-08, False, True, 1.78, 1964.935064935065
2579, 32200.0, 205300.0, 20000.0, 217500.0, 3871.5, 1.1, R-03-48.7, False, True, 1.78, 3519.545454545454
2276, 65200.0, 0.0, 0.0, 65200.0, 1160.56, 54.0, R-12-04, True, False, 1.78, 21.49185185185185
2277, 32500.0, 0.0, 0.0, 32500.0, 578.5, 54.0, R-12-08, True, False, 1.78, 10.712962962962964
2067, 46200.0, 147300.0, 20000.0, 173500.0, 3088.3, 6.6, R-05-22, False, True, 1.78, 467.9242424242425
33, 40800.0, 144600.0, 20000.0, 165400.0, 2944.12, 3.9, R-05-22.3, False, True, 1.78, 754.902564102564
3224, 49000.0, 141600.0, 20000.0, 170600.0, 3036.68, 8.0, R-08-57.1, False, True, 1.78, 379.585
1055, 22100.0, 72400.0, 0.0, 94500.0, 1682.1, 0.24, U-07-65, False, False, 1.78, 7008.75
1495, 36000.0, 119100.0, 0.0, 155100.0, 2760.78, 3.0, R-16-05.2, False, False, 1.78, 920.2600000000001
514, 27800.0, 99200.0, 26000.0, 101000.0, 1797.8, 0.67, U-05-25, False, True, 1.78, 2683.283582089552
517, 36200.0, 41800.0, 20000.0, 58000.0, 1032.4, 1.6, R-05-04, False, True, 1.78, 645.25
519, 59000.0, 58000.0, 0.0, 117000.0, 2082.6, 18.0, R-05-24, False, False, 1.78, 115.69999999999999
747, 71600.0, 270700.0, 0.0, 342300.0, 6092.94, 2.1, U-01-13, False, False, 1.78, 2901.3999999999996
540, 50700.0, 0.0, 0.0, 50700.0, 902.46, 6.37, R-10-53.7, False, False, 1.78, 141.67346938775512
547, 45300.0, 16000.0, 20000.0, 41300.0, 735.14, 6.15, R-02-53.1, False, True, 1.78, 119.53495934959349
3374, 48200.0, 0.0, 0.0, 48200.0, 857.96, 27.38, R-17-01, False, False, 1.78, 31.335281227173123
2097, 19600.0, 37400.0, 0.0, 57000.0, 1014.6, 0.15, U-08-41, False, False, 1.78, 6764.0
378, 26600.0, 119100.0, 0.0, 145700.0, 2593.46, 0.45, U-01-82, False, False, 1.78, 5763.2444444444445
556, 38500.0, 110700.0, 20000.0, 129200.0, 2299.76, 2.75, R-12-13, False, True, 1.7800000000000002, 836.2763636363637
119, 29100.0, 91800.0, 0.0, 120900.0, 2152.02, 1.3, U-24-17, False, False, 1.78, 1655.3999999999999
565, 69300.0, 120100.0, 20000.0, 169400.0, 3015.32, 29.66, R-08-79, False, True, 1.78, 101.66284558327715
2591, 31400.0, 131000.0, 0.0, 162400.0, 2890.72, 0.92, R-03-48.10, False, False, 1.78, 3142.0869565217386
580, 33800.0, 105100.0, 20000.0, 118900.0, 2116.42, 1.9, R-09-09.3, False, True, 1.78, 1113.9052631578948
1599, 23800.0, 101000.0, 20000.0, 104800.0, 1865.44, 0.31, U-22-23, False, True, 1.78, 6017.548387096775
1472, 18900.0, 87200.0, 6000.0, 100100.0, 1781.78, 0.13, U-08-77, False, False, 1.78, 13706.0
3409, 27600.0, 5800.0, 0.0, 33400.0, 594.52, 7.3, R-12-24.1, False, False, 1.78, 81.44109589041096
807, 63600.0, 83700.0, 0.0, 147300.0, 2621.94, 5.31, R-13-43.9B, False, False, 1.78, 493.7740112994351
598, 19900.0, 81500.0, 26000.0, 75400.0, 1342.12, 0.16, U-07-48, False, True, 1.78, 8388.25
745, 43000.0, 89300.0, 0.0, 132300.0, 2354.94, 5.0, R-10-06, False, False, 1.78, 470.988
1811, 30600.0, 79500.0, 0.0, 110100.0, 1959.78, 0.5, R-07-22, False, False, 1.78, 3919.56
1814, 11000.0, 0.0, 0.0, 11000.0, 195.8, 2.74, R-01-13.1, False, False, 1.78, 71.45985401459853
611, 23800.0, 0.0, 0.0, 23800.0, 423.64, 5.38, R-05-25.16, False, False, 1.78, 78.74349442379182
622, 24000.0, 0.0, 0.0, 24000.0, 427.2, 5.5, R-08-50, False, False, 1.78, 77.67272727272727
625, 72000.0, 117900.0, 26000.0, 163900.0, 2917.42, 16.0, R-13-04.1, False, True, 1.78, 182.33875
141, 17800.0, 0.0, 0.0, 17800.0, 316.84, 2.4, R-10-53.1, False, False, 1.78, 132.01666666666665
